college_name,address,year,organization_type,size,area,graduation_rate,financial_aid,sat_score
College of the Siskiyous,"Weed, CA",2-year,Public,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
American Academy of Dramatic Arts,"New York, NY",2-year,Private,Unknown,Urban Graduation rate not available $47K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $47K average per year after aid SAT score range not available,Unknown
University College of San Juan,"San Juan, PR",4-year,Public,Small,Urban Graduation rate not available Average annual cost after aid not available SAT score range not available,Unknown,Unknown,Unknown
Cankdeska Cikana Community College,"Fort Totten, ND",2-year,Public,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
River Parishes Community College,"Gonzales, LA",2-year,Public,Unknown,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Tennessee College Of Applied Technology Knoxville,"Knoxville, TN",Unknown,Unknown,Unknown,Urban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Mission College,"Santa Clara, CA",2-year,Public,Unknown,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Kirkwood Community College,"Cedar Rapids, IA",2-year,Public,Unknown,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Christina And Company Education Center,"Lafayette, IN",Less than 2-year,Unknown,Unknown,Urban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Charleston School Of Beauty Culture,"Charleston, WV",Unknown,Unknown,Unknown,Urban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Arkansas State University: Beebe,"Beebe, AR",2-year,Public,Small,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Southeast New Mexico College,"Carlsbad, NM",2-year,Public,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Casper College,"Casper, WY",2-year,Public,Small,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Clarendon College,"Clarendon, TX",2-year,Public,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Contra Costa College,"San Pablo, CA",2-year,Public,Unknown,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Kishwaukee College,"Malta, IL",2-year,Public,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Palomar College,"San Marcos, CA",2-year,Public,Large,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Missouri State University: West Plains,"West Plains, MO",2-year,Public,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Kennebec Valley Community College,"Fairfield, ME",2-year,Public,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Rural Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Pierce College,"Lakewood, WA",4-year,Public,Unknown,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $8K average per year after aid SAT score range not available,Unknown
Mohawk Valley Community College,"Utica, NY",2-year,Public,Unknown,Suburban Graduation rate not available $9K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $9K average per year after aid SAT score range not available,Unknown
San Diego Mesa College,"San Diego, CA",4-year,Public,Unknown,Urban Graduation rate not available $9K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $9K average per year after aid SAT score range not available,Unknown
